[2016-08-24 01:11:28] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'dfgj' for key 'PRIMARY' [] []
[2016-08-24 01:25:44] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('frende5', 'rueda', 'alejandro', 'frende5557111', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-24 10:22:56] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:23:04] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:23:17] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('frende55', 'dsfh', 'dsfg', 'sdfh', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-24 10:28:57] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:28:59] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:34:02] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-24 10:34:14] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'frende5' for key 'PRIMARY' [] []
[2016-08-25 15:13:05] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('alex', '5557111', 'alejandro', 'rueda', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-25 16:11:27] defaultLogger.INFO: INSERT INTO usuario (idusuario, password, nombre, apellidos, avatar) VALUES ('prueba', 'sfgj', 'sh', 'fsgj', 'http://viajesengrupo.esy.es/service/script.php?username=dghj&nombre=ghk&apellido=hgfjk&password=dgfhk&email=alexruedaromero94@hotmail.com&cars=Fiat&terms=on') [] []
[2016-08-25 16:11:52] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:12:04] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:12:18] defaultLogger.ERROR: SQLSTATE[23000]: Integrity constraint violation: 1062 Duplicate entry 'prueba' for key 'PRIMARY' [] []
[2016-08-25 16:40:01] defaultLogger.INFO: SELECT idusuario, password, nombre, apellidos, avatar FROM usuario WHERE idusuario = 'alex' [] []
[2016-09-02 01:00:00] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje INNER JOIN viaje_usuario ON (viaje.idviaje=viaje_usuario.idviaje) WHERE viaje_usuario.idusuario='alex' [] []
[2016-09-02 01:00:00] defaultLogger.INFO: INSERT INTO viaje (idviaje, nombre, informacion, destino, precio) VALUES (NULL, 'Granada', 'Granada es una ciudad y municipio espa&ntilde;ol, capital de la provincia hom&oacute;nima, en la comunidad aut&oacute;noma de Andaluc&iacute;a. Est&aacute; situada en el centro de la comarca Vega de Granada, a una altitud de 680 msnm, en una amplia depresi&oacute;n intrab&eacute;tica formada por el r&iacute;o Genil y por el piedemonte del macizo m&aacute;s alto de la pen&iacute;nsula ib&eacute;rica, Sierra Nevada, que condiciona su clima.<br /> <br /> En ella se encuentra la sede del partido judicial n&uacute;mero 3 de la provincia; la de la archidi&oacute;cesis que lleva su nombre, as&iacute; como la del Tribunal Superior de Justicia de Andaluc&iacute;a, Ceuta y Melilla, la del Consejo Consultivo de Andaluc&iacute;a y la del Centro de Documentaci&oacute;n Musical de Andaluc&iacute;a.<br /> <br /> En 2014 la habitaban 237 540 personas,4 498. 365 contando el &aacute;rea metropolitana.5 Los barrios que posee son muy diferentes entre s&iacute;, en parte por la continuada inmigraci&oacute;n acaecida hasta la d&eacute;cada de 1990; los m&aacute;s importantes son el Zaid&iacute;n, el Albaic&iacute;n, el Sacromonte, el Realejo, La Chana, Almanj&aacute;yar y la Cartuja.<br /> <br /> Fue capital del Reino Zir&iacute; de Granada, durante el siglo XI, y del Reino Nazar&iacute; de Granada entre los siglos XIII y XV. Tras la toma de la ciudad por los Reyes Cat&oacute;licos, se mantuvo como capital del Reino castellano de Granada, que ya era una simple jurisdicci&oacute;n territorial y que se mantuvo hasta 1833, momento en que se produjo una nueva divisi&oacute;n provincial en Espa&ntilde;a, todav&iacute;a vigente. Su escudo municipal ostenta los t&iacute;tulos de &laquo;Muy noble, muy leal, nombrada, grande, celeb&eacute;rrima y heroica ciudad de Granada&raquo;.<br /> <br /> Granada constituye un n&uacute;cleo receptor de turismo, debido a sus monumentos y a la cercan&iacute;a de su estaci&oacute;n de esqu&iacute; profesional, as&iacute; como a la zona hist&oacute;rica conocida como La Alpujarra y tambi&eacute;n a la parte de la costa granadina conocida como Costa Tropical. De entre sus construcciones hist&oacute;ricas, la Alhambra es una de las m&aacute;s importantes del pa&iacute;s, declarada Patrimonio de la Humanidad por la Unesco en 1984, junto al jard&iacute;n del Generalife y el Albaic&iacute;n. Su catedral est&aacute; considerada como la primera iglesia renacentista de Espa&ntilde;a.6<br /> <br /> La oferta cultural de Granada incluye una veintena de museos,7 entre los que destaca el Parque de las Ciencias de Andaluc&iacute;a-Granada (el segundo museo cient&iacute;fico m&aacute;s visitado de Espa&ntilde;a, tras la Ciutat de les Arts i les Ci&egrave;ncies de Valencia) o el Museo de Bellas Artes de Granada, considerada la pinacoteca provincial m&aacute;s antigua del pa&iacute;s. Adem&aacute;s, la ciudad alberga la sede del Archivo Manuel de Falla y del Centro Federico Garc&iacute;a Lorca, inaugurado recientemente.<br /> <br /> La Universidad de Granada es la cuarta a nivel nacional por n&uacute;mero de alumnos8 y es uno de los destinos m&aacute;s populares por los universitarios europeos del programa Erasmus.9 En 2011, recibi&oacute; del Ministerio de Educaci&oacute;n un anticipo de 1,8 millones de euros en concepto de remuneraci&oacute;n del personal investigador en formaci&oacute;n; becas, ayudas y contratos de 256 investigadores dentro del programa de formaci&oacute;n del profesorado.10<br /> <br /> Est&aacute;n concluy&eacute;ndose las obras del Parque Tecnol&oacute;gico de Ciencias de la Salud que se centrar&aacute; en la investigaci&oacute;n m&eacute;dica. Asimismo, se est&aacute;n construyendo las infraestructuras necesarias para la conexi&oacute;n ferroviaria con trenes de Alta Velocidad (AVE),11 Adem&aacute;s, se est&aacute;n terminando las obras del Metropolitano de Granada, que ser&aacute; inaugurado pr&oacute;ximamente. Su aeropuerto, situado a 12 km. del centro de la ciudad, ha sido recientemente remodelado.', 'Granada', 0) [] []
[2016-09-02 01:00:00] defaultLogger.INFO: INSERT INTO viaje_usuario (idviaje, idusuario) VALUES (20, 'alex') [] []
[2016-09-02 01:00:11] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-09-02 01:00:11] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje INNER JOIN viaje_usuario ON (viaje.idviaje=viaje_usuario.idviaje) WHERE viaje_usuario.idusuario='alex' [] []
[2016-09-02 01:00:11] defaultLogger.INFO: INSERT INTO viaje (idviaje, nombre, informacion, destino, precio) VALUES (NULL, 'Granada', 'Granada es una ciudad y municipio espa&ntilde;ol, capital de la provincia hom&oacute;nima, en la comunidad aut&oacute;noma de Andaluc&iacute;a. Est&aacute; situada en el centro de la comarca Vega de Granada, a una altitud de 680 msnm, en una amplia depresi&oacute;n intrab&eacute;tica formada por el r&iacute;o Genil y por el piedemonte del macizo m&aacute;s alto de la pen&iacute;nsula ib&eacute;rica, Sierra Nevada, que condiciona su clima.<br /> <br /> En ella se encuentra la sede del partido judicial n&uacute;mero 3 de la provincia; la de la archidi&oacute;cesis que lleva su nombre, as&iacute; como la del Tribunal Superior de Justicia de Andaluc&iacute;a, Ceuta y Melilla, la del Consejo Consultivo de Andaluc&iacute;a y la del Centro de Documentaci&oacute;n Musical de Andaluc&iacute;a.<br /> <br /> En 2014 la habitaban 237 540 personas,4 498. 365 contando el &aacute;rea metropolitana.5 Los barrios que posee son muy diferentes entre s&iacute;, en parte por la continuada inmigraci&oacute;n acaecida hasta la d&eacute;cada de 1990; los m&aacute;s importantes son el Zaid&iacute;n, el Albaic&iacute;n, el Sacromonte, el Realejo, La Chana, Almanj&aacute;yar y la Cartuja.<br /> <br /> Fue capital del Reino Zir&iacute; de Granada, durante el siglo XI, y del Reino Nazar&iacute; de Granada entre los siglos XIII y XV. Tras la toma de la ciudad por los Reyes Cat&oacute;licos, se mantuvo como capital del Reino castellano de Granada, que ya era una simple jurisdicci&oacute;n territorial y que se mantuvo hasta 1833, momento en que se produjo una nueva divisi&oacute;n provincial en Espa&ntilde;a, todav&iacute;a vigente. Su escudo municipal ostenta los t&iacute;tulos de &laquo;Muy noble, muy leal, nombrada, grande, celeb&eacute;rrima y heroica ciudad de Granada&raquo;.<br /> <br /> Granada constituye un n&uacute;cleo receptor de turismo, debido a sus monumentos y a la cercan&iacute;a de su estaci&oacute;n de esqu&iacute; profesional, as&iacute; como a la zona hist&oacute;rica conocida como La Alpujarra y tambi&eacute;n a la parte de la costa granadina conocida como Costa Tropical. De entre sus construcciones hist&oacute;ricas, la Alhambra es una de las m&aacute;s importantes del pa&iacute;s, declarada Patrimonio de la Humanidad por la Unesco en 1984, junto al jard&iacute;n del Generalife y el Albaic&iacute;n. Su catedral est&aacute; considerada como la primera iglesia renacentista de Espa&ntilde;a.6<br /> <br /> La oferta cultural de Granada incluye una veintena de museos,7 entre los que destaca el Parque de las Ciencias de Andaluc&iacute;a-Granada (el segundo museo cient&iacute;fico m&aacute;s visitado de Espa&ntilde;a, tras la Ciutat de les Arts i les Ci&egrave;ncies de Valencia) o el Museo de Bellas Artes de Granada, considerada la pinacoteca provincial m&aacute;s antigua del pa&iacute;s. Adem&aacute;s, la ciudad alberga la sede del Archivo Manuel de Falla y del Centro Federico Garc&iacute;a Lorca, inaugurado recientemente.<br /> <br /> La Universidad de Granada es la cuarta a nivel nacional por n&uacute;mero de alumnos8 y es uno de los destinos m&aacute;s populares por los universitarios europeos del programa Erasmus.9 En 2011, recibi&oacute; del Ministerio de Educaci&oacute;n un anticipo de 1,8 millones de euros en concepto de remuneraci&oacute;n del personal investigador en formaci&oacute;n; becas, ayudas y contratos de 256 investigadores dentro del programa de formaci&oacute;n del profesorado.10<br /> <br /> Est&aacute;n concluy&eacute;ndose las obras del Parque Tecnol&oacute;gico de Ciencias de la Salud que se centrar&aacute; en la investigaci&oacute;n m&eacute;dica. Asimismo, se est&aacute;n construyendo las infraestructuras necesarias para la conexi&oacute;n ferroviaria con trenes de Alta Velocidad (AVE),11 Adem&aacute;s, se est&aacute;n terminando las obras del Metropolitano de Granada, que ser&aacute; inaugurado pr&oacute;ximamente. Su aeropuerto, situado a 12 km. del centro de la ciudad, ha sido recientemente remodelado.', 'Granada', 0) [] []
[2016-09-02 01:00:11] defaultLogger.INFO: INSERT INTO viaje_usuario (idviaje, idusuario) VALUES (21, 'alex') [] []
[2016-09-02 01:01:03] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:01:03] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:03:32] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:03:33] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:03:51] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:03:52] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:05:33] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:05:33] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:08:04] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:10:40] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' [] []
[2016-09-02 01:14:45] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:14:45] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:14:47] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje WHERE viaje.idviaje='20' [] []
[2016-09-02 01:15:00] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:15:01] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:15:28] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:15:29] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:16:15] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:16:16] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:16:33] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:17:09] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:17:09] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:17:33] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:17:34] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:18:07] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:18:08] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:25:48] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:25:49] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:25:56] defaultLogger.INFO: SELECT usuario.idusuario, usuario.password, usuario.nombre, usuario.apellidos, usuario.avatar, usuario.email, usuario.idperfil FROM usuario WHERE usuario.idusuario='alex' AND usuario.password='5557111' [] []
[2016-09-02 01:25:56] defaultLogger.INFO: INSERT INTO mensaje (idmensaje, descripcion, asunto, idusuario) VALUES (NULL, 'mensaje', 'hola', 'alex') [] []
[2016-09-02 01:26:04] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:26:05] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:28:03] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:28:04] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:30:16] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:30:17] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 01:31:06] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 01:31:07] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 09:53:08] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 09:53:08] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 10:03:31] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 10:03:32] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 10:04:21] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 10:04:22] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 10:11:55] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 10:11:56] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 10:11:56] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
[2016-09-02 10:12:10] defaultLogger.INFO: SELECT viaje.idviaje, viaje.nombre, viaje.informacion, viaje.transporte, viaje.hospedaje, viaje.destino, viaje.fecha_inicio, viaje.fecha_final, viaje.precio, viaje.imagenes, viaje.etiquetas FROM viaje [] []
[2016-09-02 10:12:10] defaultLogger.INFO: SELECT mensaje.idmensaje, mensaje.descripcion, mensaje.asunto, mensaje.idusuario FROM mensaje [] []
